1	0.003
3	0.0549
5	0.1681
7	0.3543
9	0.5693
11	0.8811
13	1.1809
15	1.7073
17	2.0912
19	2.657
21	3.2623
23	3.9586
25	4.6355
27	5.6318
29	6.3121
31	7.3649
33	8.1647
35	8.9359
37	10.694
39	11.616
41	12.527
43	13.639
45	15.339
47	16.714
49	18.23
51	20.394
53	21.006
55	23.57
57	24.817
59	26.467
61	27.989
63	31.131
65	31.944
67	34.505
69	36.428
71	38.553
73	41.177
75	42.508
77	44.947
79	47.016
81	50.598
83	53.1
85	53.877
87	56.077
89	57.907
91	60.058
93	62.462
95	64.379
97	65.493
99	66.787
