1	0.0165
2	0.0784
3	0.19843
4	0.3767
5	0.55377
6	1.3538
7	9.0532
8	16.281
9	22.071
10	26.764
11	30.498
12	33.73
13	36.502
14	38.807
15	40.868
16	42.772
17	44.372
18	45.899
19	47.262
20	48.471
21	49.73
22	50.778
23	51.837
24	52.933
25	53.887
26	54.748
27	55.449
28	56.597
29	57.149
30	57.781
31	58.777
32	59.636
33	60.274
34	60.832
35	61.532
36	62.544
37	63.195
38	63.768
39	64.57
40	65.31
