1	0.0003
2	0.00202
3	0.00497
4	0.01241
5	0.01571
6	0.02444
7	0.0335
8	0.04473
9	0.05742
10	0.07135
11	0.0907
12	0.10489
13	0.11857
14	0.13948
15	0.16808
16	0.18658
17	0.20613
18	0.23488
19	0.26706
20	0.29177
21	0.31393
22	0.35537
23	0.38991
24	0.43626
25	0.47648
26	0.51536
27	0.52779
28	0.60351
29	0.6343
30	0.67266
31	0.71879
32	0.79784
33	0.79861
34	0.85372
35	0.94512
36	0.96925
37	1.0104
38	1.0899
39	1.1215
40	1.2123
