1	0.0033333
3	0.0513
5	0.16777
7	0.34627
9	0.59287
11	0.84453
13	1.2366
15	1.6089
17	2.0927
19	2.5838
21	3.1925
23	3.9462
25	4.698
27	5.4576
29	6.3033
31	7.1825
33	8.0864
35	9.349
37	10.236
39	11.312
41	12.64
43	13.739
45	15.089
47	16.57
49	18.109
51	19.71
53	20.971
55	23.061
57	24.487
59	26.123
61	27.837
63	29.748
65	31.597
67	33.826
69	36.104
71	37.863
73	39.844
75	42.569
77	44.462
79	47.259
81	49.739
83	51.611
85	53.501
87	56.134
89	57.943
91	59.754
93	62.001
95	63.074
97	64.585
99	65.653
