1.5	0.00034667
3	0.00185
4.5	0.0043733
6	0.00908
7.5	0.012907
9	0.01946
10.5	0.026167
12	0.03414
13.5	0.042917
15	0.055523
16.5	0.06891
18	0.62789
19.5	4.134
21	8.2657
22.5	12.057
24	15.41
25.5	18.399
27	21.055
28.5	23.442
30	25.588
31.5	27.535
33	29.286
34.5	30.935
36	32.438
37.5	33.785
39	35.033
40.5	36.213
42	37.313
43.5	38.324
45	39.25
46.5	40.143
48	40.989
49.5	41.763
51	42.515
52.5	43.212
54	43.867
55.5	44.486
57	45.079
58.5	45.64
60	46.161
